List Name,List Title,URL
CBITS,CBITS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CBITS
CBITSCTU,CBITs Clinical Trials Unit,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CBITSCTU
CBITSRIT,CBITs Research Implementation Team,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CBITSRIT
CBITS_DEVS,Developers of Center for Behavior Intervention Technologies,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CBITS_DEVS
CCDA-TF-CORP,CC:DA Task Force on Corporate Bodies,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CCDA-TF-CORP
CCIEXEC,CCIEXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CCIEXEC
CCIRESIDENTS,CCIRESIDENTS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CCIRESIDENTS
CCMVETS,CCMVets,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CCMVETS
CCR,CCR,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CCR
CCRVC,"A&RT, TSS & OR Videoconference Support",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CCRVC
CCSCC,Chicagoland Consortium for Safety on College Campuses,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CCSCC
CCSNET,CCSNET,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CCSNET
CCSV,NU Campus Coalition on Sexual Violence,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CCSV
CDBCENTER,CDBCENTER,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CDBCENTER
CEG,Civically-Engaged Grads,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CEG
CELEBRASIA_HEADS,CELEBRASIA HEADS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CELEBRASIA_HEADS
CEMTECH,Center for Education in Medicine Technical Team,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CEMTECH
CERG,Computer Engineering Reading Group List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CERG
CFJC,Children and Family Justice Center,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CFJC
CFL_FELLOWS,Center for Leadership Fellows,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CFL_FELLOWS
CFMS,Center for Forced Migration Studies,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CFMS
CFS,Chicago Field Studies,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CFS
CGH-STAFF,CGH-Staff Office Communication,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CGH-STAFF
CGHFACNETWORK,Center for Global Health Faculty Network,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CGHFACNETWORK
CGM-ADMIN,CGM-ADMIN,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CGM-ADMIN
CGM-LABS-6,CGM-LABS-6,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CGM-LABS-6
CGM-LABS-7,CGM-LABS-7,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CGM-LABS-7
CGM-MAIN,CGM-MAIN,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CGM-MAIN
CGM-MANAGERS,CGM-MANAGERS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CGM-MANAGERS
CGM-MEMBERS,CGM-MEMBERS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CGM-MEMBERS
CGM-PI,CGM-PI,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CGM-PI
CHANGE_MAKERS,Change Makers Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHANGE_MAKERS
CHAPINEXEC,Chapin Executive Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHAPINEXEC
CHAPINFELLOWS,Chapin Fellows Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHAPINFELLOWS
CHAPINGENERAL,Chapin Humanities Residential College,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHAPINGENERAL
CHBE_FACULTY,CHBE_FACULTY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHBE_FACULTY
CHBE_GRADS,CHBE_GRADS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHBE_GRADS
CHBE_SEMINAR,CHBE_SEMINAR,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHBE_SEMINAR
CHBE_STAFF,CHBE_STAFF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHBE_STAFF
CHBE_UNDERGRAD,CHBE_UNDERGRAD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHBE_UNDERGRAD
CHCTRANSLATORS,Chinatown Clinic Translators,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHCTRANSLATORS
CHDC,Chicago Data Center Facility Notification,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHDC
CHDL,Child Health Data Lab Data Brief,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHDL
CHE-DEV,NUvention Chemical Detection Device Team,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHE-DEV
CHEMJOBS,CHEMJOBS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHEMJOBS
CHI-AREA-ARCHIVISTS,chi-area-archivists,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHI-AREA-ARCHIVISTS
CHI-SCI-TECH-LIB,chi-sci-tech-lib,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHI-SCI-TECH-LIB
CHICAGOPOSTDOC,CHICAGOPOSTDOC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHICAGOPOSTDOC
CHINACARE,CHINACARE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHINACARE
CHINACARE_EXEC,CHINACARE_EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHINACARE_EXEC
CHINAFORESEE,China Foresee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHINAFORESEE
CHINATOWNCLINIC,Chinatown Health Initiative,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHINATOWNCLINIC
CHINESEMUSICEXEC,Chinese Music Society Executive Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CHINESEMUSICEXEC
CI-COMP-ANNOUNCE,Cyberinfrastructure Comp Announce,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CI-COMP-ANNOUNCE
CI-MMS,Cyberinfrastructure Monitoring and Management Systems,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CI-MMS
CIERA-FRIENDS,CIERA-FRIENDS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CIERA-FRIENDS
CIERA-HPC,CIERA-HPC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CIERA-HPC
CIERA-TECH,CIERA-Tech,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CIERA-TECH
CILIPADI,CILIPADI,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CILIPADI
CIRC-STUDENTS,circ-students,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CIRC-STUDENTS
CIRC-SVCS,circ-svcs,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CIRC-SVCS
CITC,CITC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CITC
CITYWIDE,Chicago Citywide Bone Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CITYWIDE
CKNU,Campus Kitchens,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CKNU
CKNU-LT,Campus Kitchens Leadership Team,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CKNU-LT
CKNU-SHIFTCAPT,CKNU Shift Captains,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CKNU-SHIFTCAPT
CLARINETS,CLARINETS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLARINETS
CLASS2012,Class of 2012,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASS2012
CLASS2013,Class of 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASS2013
CLASS2014,Class of 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASS2014
CLASS2015,Class of 2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASS2015
CLASS2016,Class of 2016,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASS2016
CLASS2017,Class of 2017,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASS2017
CLASSICS,Department of Classics,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASSICS
CLASSICS_CLUSTER,Classics Cluster,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASSICS_CLUSTER
CLASSICS_CORE,Classics Core Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASSICS_CORE
CLASSICS_FACULTY,Classics- All Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASSICS_FACULTY
CLASSICS_UG,Classics Undergrads,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASSICS_UG
CLASSOF2013,Listserv for members of the Class of 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASSOF2013
CLASSOF2014,Listserv for members of the Class of 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASSOF2014
CLASSOF2015,Listserv for members of the Class of 2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASSOF2015
CLASSPLANNING,Class planner - SES - Registrar,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLASSPLANNING
CLC,Campus Language Connection,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLC
CLERKSHIP2013,Judicial Clerkship 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLERKSHIP2013
CLERKSHIP2014,Judicial Clerkship 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLERKSHIP2014
CLERKSHIP2015,Judicial Clerkship 2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLERKSHIP2015
CLERKSHIP2016,Judicial Clerkship 2016,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLERKSHIP2016
CLF,Christian Legal Fellowship,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLF
CLP,Chemistry of Life Processes Institute,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLP
CLP-EAB,For Chemistry of Life Processes Board Discussions,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLP-EAB
CLP-FACULTY,CLP Faculty Email Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLP-FACULTY
CLPTRAINING,CLP Graduate Training Program,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CLPTRAINING
CMB-ALL,all cmb members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CMB-ALL
CMB-BIWEEKLY,email to CMB biweekly paid staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CMB-BIWEEKLY
CMB-FACULTY,email to CMB primary faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CMB-FACULTY
CMB-POSTDOCS,email to CMB postdocs,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CMB-POSTDOCS
CMB-SECONDARY,email to CMB secondary faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CMB-SECONDARY
CMB-STUDENTS,email to CMB students,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CMB-STUDENTS
CMBD,CMBD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CMBD
CMDS,CMDS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CMDS
CMSHIFTREPORT,Center Manager Shift Report,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CMSHIFTREPORT
CO-COUNSEL,CO-COUNSEL,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CO-COUNSEL
COCHLEAJC,COCHLEAJC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COCHLEAJC
COGNS,Cognitive Neuroscience Program,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COGNS
COGSCI,COGSCI,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COGSCI
COGSCICLUB,CogSci Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COGSCICLUB
COGSCICLUB_EXEC,CogSci Club Executive Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COGSCICLUB_EXEC
COLDEMS,COLDEMS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COLDEMS
COLLAB-LRTLS,COLLAB-LRTLS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COLLAB-LRTLS
COLLABOLAB,COLLABLAB,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COLLABOLAB
COLLINGS15,Collings15,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COLLINGS15
COMMSTUDFACULTY,Comm Studies Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COMMSTUDFACULTY
COMPOSITION,Northwestern Composition Department,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COMPOSITION
CONFIG-MGMT,Configuration Management at Northwestern,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CONFIG-MGMT
CONTROVERSIALFS,Controversial Film Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CONTROVERSIALFS
COOPER,Medical Student Cooper Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COOPER
COPE,Cancer Outreach Prevention and Education,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COPE
COREFACILITIES,COREFACILITIES_Dir&Mgr_List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COREFACILITIES
COREFACTS,Core Facilities - Shared Instrument Users - News and Updates (Northwestern University,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COREFACTS
COSMO_SUMMER,Cosmo summer school invitees,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=COSMO_SUMMER
CP-USERS,Campus Partner Users,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CP-USERS
CP2ECATS,CP production file transfer notifications to eCATS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CP2ECATS
CPC,Metadata Services Operations Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CPC
CPP-MEDILL,CrashPlan Pro Backup List for Medill,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CPP-MEDILL
CPP2013,College Prep Program,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CPP2013
CPP2014,College Preparation Program 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CPP2014
CPSSTAFF,CPSSTAFF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CPSSTAFF
CRA_REVIEW,CRA Review,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CRA_REVIEW
CRC-ALUMNI,CRC Alumni Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CRC-ALUMNI
CRC-EBOARD,The CRC Executive Board Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CRC-EBOARD
CRC-EXEC,CRC-EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CRC-EXEC
CRC-LIST,CRC-LIST,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CRC-LIST
CSA,CSA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CSA
CSA-EXEC,CSA-EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CSA-EXEC
CSA-JE,CSA-JE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CSA-JE
CSAFFILIATEDFAC,Cognitive Science Affiliated Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CSAFFILIATEDFAC
CSCDC-PEOPLE,CSCDC People,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CSCDC-PEOPLE
CSMAJORS_MINORS,Cognitive Science Undergraduate Students,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CSMAJORS_MINORS
CSO,Christian Science Organization,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CSO
CSRSUMMER,CSRSUMMER,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CSRSUMMER
CSSA,CSSA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CSSA
CSSPECIALISTS,Cognitive Science Specialists,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CSSPECIALISTS
CTC-NEWSLETTER,Comprehensive Transplant Center Newsletters and Updates,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CTC-NEWSLETTER
CTEC,CTEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CTEC
CTEC-BOARD,CTEC-BOARD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CTEC-BOARD
CTI,Center for Translational Imaging,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CTI
CU,CU,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CU
CVDSEMINAR,Cardiovascular Epidemiology Seminar Series,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CVDSEMINAR
CWC,CWC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CWC
CWCWOMENSPROJECT,CWC Women's Project,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CWCWOMENSPROJECT
CYCLE,CYCLE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=CYCLE
DANCE-MARATHON,DANCE-MARATHON,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DANCE-MARATHON
DANCE_MINORS,Dance Minors,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DANCE_MINORS
DC-APPS-TECH,Data Center Application Technical Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DC-APPS-TECH
DCP-MAINSTAGE,DCP Mainstage Chronicle,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DCP-MAINSTAGE
DCP-TABLETOP,Dead City Tabletop,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DCP-TABLETOP
DEADCITY,DEADCITY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DEADCITY
DEANS_OFF_TEAM,Dean's Office Team,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DEANS_OFF_TEAM
DEAN_MGMT,DEAN_MGMT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DEAN_MGMT
DEARLAWDEAN,Office of the Dean,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DEARLAWDEAN
DEATHPENALTYINFO,Law Legal Clinic Death Penalty Info,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DEATHPENALTYINFO
DEEN,DEEN,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DEEN
DEERINGDAYSNEWS,Deering Days News listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DEERINGDAYSNEWS
DEEVA,DEEVA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DEEVA
DELTA-ZETA,DELTA-ZETA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DELTA-ZETA
DEPARTMENTS,DEPARTMENTS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DEPARTMENTS
DEPT-EMAILS,dept-emails,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DEPT-EMAILS
DERMATOLOGYRESEARCH,DERMATOLOGYRESEARCH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DERMATOLOGYRESEARCH
DFA-PROJECTS,Design For America Projects,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DFA-PROJECTS
DICTY,DICTY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DICTY
DISCENER-NEURO,Discerner Neurosurgery,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DISCENER-NEURO
DITTMAR,Dittmar Gallery Official Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DITTMAR
DIVERSTYCOALTN,DIVERSTYCOALTN,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DIVERSTYCOALTN
DLCC,[DLCC],https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DLCC
DOMCENTRAL3-150,DOM Central Office - Galter 3-150,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DOMCENTRAL3-150
DOMRESEARCH,DOMRESEARCH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DOMRESEARCH
DOM_NICE_GROUP,DOM New Investigator Career Enhancement Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DOM_NICE_GROUP
DORMSENATORS,Dorm Senators,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DORMSENATORS
DRC,Deportation Research Clinic,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DRC
DRINKS,drinks,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DRINKS
DRINTERNS,Dr. Interns - Northwestern Chapter,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DRINTERNS
DRUMLINE,DRUMLINE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DRUMLINE
DSIF,Incremental Forming Project Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DSIF
DSP,DSP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DSP
DSPEXEC,DSPEXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DSPEXEC
DUDAR-STAFF,DUDAR-STAFF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=DUDAR-STAFF
EAD-INITIATIVE,archon-users,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EAD-INITIATIVE
EC-NUL,Library Exhibits Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EC-NUL
ECATS-PRODSUPPORT,ECATS-PRODSUPPORT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ECATS-PRODSUPPORT
ECATS-TEAM,ECATS-TEAM,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ECATS-TEAM
EC_ALUMNI,Engage Chicago Alumni,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EC_ALUMNI
EDC-FACULTY,EDC-FACULTY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EDC-FACULTY
EDGS,Equality Development and Globalization Studies Program,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EDGS
EDM,EDM,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EDM
EEG-ERS,EEG made EEZ (Support Group for EEGers),https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EEG-ERS
ELC,Entrepreneurship Law Center Student Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ELC
ELDERDANCETEAM,Elder Dance Marathon Team,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ELDERDANCETEAM
EMCONFERENCE,EM Residency Conference Announcements,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EMCONFERENCE
EMDOCS,EMDOCS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EMDOCS
EMERGENCYMED,Department of Emergency Medicine- Global,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EMERGENCYMED
EMFACFULLTIME,EMFACFULLTIME,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EMFACFULLTIME
EMRESEARCH,"Department of Emergency Medicine, Research Program",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EMRESEARCH
ENDO_SEMINARS,Endocrinology Seminars,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ENDO_SEMINARS
ENGICOMM,ENGICOMM,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ENGICOMM
ENGLISH,ENGLISH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ENGLISH
ENTERPRISE_COMM,IT Enterprise Communication,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ENTERPRISE_COMM
ENVEUS-EXEC,ENVEUS-EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ENVEUS-EXEC
ENVEUS-GENERAL,Environmental Engineering Undergraduate Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ENVEUS-GENERAL
ENVIRONMENTALBRIGADES,ENVIRONMENTALBRIGADES,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ENVIRONMENTALBRIGADES
EPC,EPC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EPC
EPIEHR,Epidemiology/EHR interest group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EPIEHR
ER,er,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ER
ERSAL,Eric Masanet's group: Energy & Resource Systems Analysis Lab,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ERSAL
ERSAL_NEWS,News from Masanet's Energy & Resource Systems Analysis Lab,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ERSAL_NEWS
ESL,English as a Second Language,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ESL
ESW,ESW,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ESW
EVANSSCHOLARS,EVANSSCHOLARS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EVANSSCHOLARS
EVENTS,Campus Events Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EVENTS
EWB,Engineers Without Borders - Northwestern Student Chapter,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EWB
EWBFUNDRAISING,Engineers Without Borders Fundraising Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=EWBFUNDRAISING
